path,size_bytes,reason
.mypy_cache/3.10/onnx/reference/ops/op_random_uniform.meta.json,1951,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_random_uniform_like.data.json,3719,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_random_uniform_like.meta.json,1979,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_range.data.json,3241,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_range.meta.json,1902,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reciprocal.data.json,3433,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reciprocal.meta.json,1942,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_l1.data.json,4935,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_l1.meta.json,1941,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_l2.data.json,4935,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_l2.meta.json,1941,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_log_sum.data.json,5109,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_log_sum.meta.json,1951,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_log_sum_exp.data.json,5593,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_log_sum_exp.meta.json,1959,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_max.data.json,5712,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_max.meta.json,1943,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_mean.data.json,5011,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_mean.meta.json,1945,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_min.data.json,6953,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_min.meta.json,1943,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_prod.data.json,5011,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_prod.meta.json,1945,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_sum.data.json,4967,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_sum.meta.json,1943,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_sum_square.data.json,5223,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reduce_sum_square.meta.json,1957,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_regex_full_match.data.json,4041,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_regex_full_match.meta.json,1926,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_relu.data.json,3295,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_relu.meta.json,1930,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reshape.data.json,7929,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reshape.meta.json,1907,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_resize.data.json,28513,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_resize.meta.json,1943,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reverse_sequence.data.json,3444,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_reverse_sequence.meta.json,1911,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_rms_normalization.data.json,5470,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_rms_normalization.meta.json,1927,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_rnn.data.json,7921,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_rnn.meta.json,2095,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_roi_align.data.json,14822,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_roi_align.meta.json,1954,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_rotary_embedding.data.json,9559,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_rotary_embedding.meta.json,1925,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_round.data.json,3318,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_round.meta.json,1932,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_scan.data.json,5141,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_scan.meta.json,1942,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_scatter_elements.data.json,3874,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_scatter_elements.meta.json,1925,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_scatternd.data.json,3696,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_scatternd.meta.json,1910,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_selu.data.json,3214,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_selu.meta.json,1900,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_at.data.json,3291,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_at.meta.json,1901,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_construct.data.json,3443,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_construct.meta.json,1915,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_empty.data.json,3352,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_empty.meta.json,1907,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_erase.data.json,3356,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_erase.meta.json,1907,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_insert.data.json,5986,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_insert.meta.json,1923,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_length.data.json,3452,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_length.meta.json,1922,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_map.data.json,3361,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sequence_map.meta.json,1904,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_shape.data.json,7079,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_shape.meta.json,1903,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_shrink.data.json,3259,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_shrink.meta.json,1904,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sigmoid.data.json,5088,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sigmoid.meta.json,1936,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sign.data.json,3295,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sign.meta.json,1930,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sin.data.json,3272,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sin.meta.json,1928,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sinh.data.json,3295,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sinh.meta.json,1930,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_size.data.json,3197,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_size.meta.json,1900,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_slice.data.json,9732,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_slice.meta.json,1933,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softmax.data.json,3373,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softmax.meta.json,1936,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softmax_cross_entropy_loss.data.json,4130,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softmax_cross_entropy_loss.meta.json,1945,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softplus.data.json,3387,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softplus.meta.json,1938,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softsign.data.json,3387,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_softsign.meta.json,1938,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_space_to_depth.data.json,3425,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_space_to_depth.meta.json,1920,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_split.data.json,9364,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_split.meta.json,1914,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_split_to_sequence.data.json,7736,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_split_to_sequence.meta.json,1927,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sqrt.data.json,3487,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sqrt.meta.json,1930,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_squeeze.data.json,6448,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_squeeze.meta.json,1931,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_stft.data.json,6559,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_stft.meta.json,2018,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_string_concat.data.json,3906,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_string_concat.meta.json,1918,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_string_normalizer.data.json,8193,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_string_normalizer.meta.json,1962,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_string_split.data.json,5974,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_string_split.meta.json,1917,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sub.data.json,3360,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sub.meta.json,1928,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sum.data.json,3106,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_sum.meta.json,1885,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_swish.data.json,3328,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_swish.meta.json,1932,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tan.data.json,3272,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tan.meta.json,1928,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tanh.data.json,3295,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tanh.meta.json,1930,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tensor_scatter.data.json,3472,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tensor_scatter.meta.json,1921,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tfidf_vectorizer.data.json,25514,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tfidf_vectorizer.meta.json,1979,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_thresholded_relu.data.json,3573,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_thresholded_relu.meta.json,1954,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tile.data.json,3206,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_tile.meta.json,1900,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_topk.data.json,7947,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_topk.meta.json,1901,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_transpose.data.json,3321,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_transpose.meta.json,1910,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_trilu.data.json,3233,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_trilu.meta.json,1902,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_unique.data.json,3593,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_unique.meta.json,1905,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_unsqueeze.data.json,5960,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_unsqueeze.meta.json,1911,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_upsample.data.json,3305,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_upsample.meta.json,1908,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_where.data.json,3237,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_where.meta.json,1902,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_xor.data.json,3234,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops/op_xor.meta.json,1928,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops_optimized/__init__.data.json,3680,Mypy type checking cache — auto-generated
.mypy_cache/3.10/onnx/reference/ops_optimized/__init__.meta.json,1978,Mypy type checking cache — auto-generated
